customer_id,frecuencia,gasto_total,cluster,segmento_ml
5339,1,4099.150000000001,3,Gold (High Ticket)
5341,2,3299.15,1,Silver (Leales)
5342,2,6648.22,1,Silver (Leales)
5345,3,4034.52,1,Silver (Leales)
5346,1,852.14,0,Bronze (Casuales)
5347,1,2131.71,0,Bronze (Casuales)
5348,1,4703.67,3,Gold (High Ticket)
5349,1,3129.76,0,Bronze (Casuales)
5350,1,320.04,0,Bronze (Casuales)
5351,1,1302.48,0,Bronze (Casuales)
5352,1,9308.6,3,Gold (High Ticket)
5355,1,413.84,0,Bronze (Casuales)
5366,2,9618.33,2,Platinum (VIP)
5369,1,1858.2,0,Bronze (Casuales)
5371,2,7388.210000000001,1,Silver (Leales)
5374,3,9049.76,2,Platinum (VIP)
5375,1,3955.42,0,Bronze (Casuales)
5377,1,5142.92,3,Gold (High Ticket)
5379,1,3798.58,0,Bronze (Casuales)
5380,1,2815.41,0,Bronze (Casuales)
5381,1,1155.96,0,Bronze (Casuales)
5382,2,5249.56,1,Silver (Leales)
5386,1,920.3,0,Bronze (Casuales)
5389,1,681.04,0,Bronze (Casuales)
5390,1,4449.04,3,Gold (High Ticket)
5395,1,3377.82,0,Bronze (Casuales)
5397,2,9430.11,2,Platinum (VIP)
5398,1,1194.15,0,Bronze (Casuales)
5399,1,3303.88,0,Bronze (Casuales)
5400,2,7656.929999999999,1,Silver (Leales)
5402,1,1754.82,0,Bronze (Casuales)
5403,1,4253.28,3,Gold (High Ticket)
5404,1,1351.1,0,Bronze (Casuales)
5405,1,3360.18,0,Bronze (Casuales)
5408,2,3310.46,1,Silver (Leales)
5410,1,929.82,0,Bronze (Casuales)
5413,1,3941.19,0,Bronze (Casuales)
5414,1,2615.72,0,Bronze (Casuales)
5415,1,1485.09,0,Bronze (Casuales)
5419,1,915.51,0,Bronze (Casuales)
5422,2,1440.03,1,Silver (Leales)
5423,1,2235.72,0,Bronze (Casuales)
5425,1,1047.19,0,Bronze (Casuales)
5430,1,1600.92,0,Bronze (Casuales)
5438,1,6069.84,3,Gold (High Ticket)
5441,1,3141.26,0,Bronze (Casuales)
5442,1,1745.87,0,Bronze (Casuales)
5444,2,5016.69,1,Silver (Leales)
5450,1,1340.6999999999998,0,Bronze (Casuales)
5451,1,1866.36,0,Bronze (Casuales)
5453,1,165.57,0,Bronze (Casuales)
5454,1,1539.73,0,Bronze (Casuales)
5455,1,1185.38,0,Bronze (Casuales)
5456,1,4180.2,3,Gold (High Ticket)
5458,2,8011.3099999999995,1,Silver (Leales)
5460,1,3045.1,0,Bronze (Casuales)
5462,1,1719.82,0,Bronze (Casuales)
5463,1,291.55,0,Bronze (Casuales)
5465,1,3105.0,0,Bronze (Casuales)
5469,1,7576.4,3,Gold (High Ticket)
5470,1,7404.049999999999,3,Gold (High Ticket)
5471,1,8016.599999999999,3,Gold (High Ticket)
5475,1,445.58,0,Bronze (Casuales)
5476,1,3302.6,0,Bronze (Casuales)
5477,1,1979.67,0,Bronze (Casuales)
5478,1,1527.06,0,Bronze (Casuales)
5479,1,7282.12,3,Gold (High Ticket)
5480,2,1023.12,1,Silver (Leales)
5481,1,1934.07,0,Bronze (Casuales)
5482,1,1873.12,0,Bronze (Casuales)
5488,1,1733.44,0,Bronze (Casuales)
5489,1,4940.88,3,Gold (High Ticket)
5494,1,2477.0,0,Bronze (Casuales)
5496,1,1268.0,0,Bronze (Casuales)
5497,1,5467.2,3,Gold (High Ticket)
5498,1,339.6,0,Bronze (Casuales)
5499,1,7861.08,3,Gold (High Ticket)
5500,1,1276.5,0,Bronze (Casuales)
5501,2,1268.35,1,Silver (Leales)
5503,1,3632.02,0,Bronze (Casuales)
5505,2,3533.1400000000003,1,Silver (Leales)
5506,1,5511.0,3,Gold (High Ticket)
5508,1,2283.87,0,Bronze (Casuales)
5510,1,7931.0,3,Gold (High Ticket)
5511,1,2909.04,0,Bronze (Casuales)
5512,1,2320.34,0,Bronze (Casuales)
5514,1,4756.38,3,Gold (High Ticket)
5516,1,620.35,0,Bronze (Casuales)
5520,2,4201.26,1,Silver (Leales)
5521,1,321.57,0,Bronze (Casuales)
5523,1,404.89,0,Bronze (Casuales)
5525,1,7342.7,3,Gold (High Ticket)
5526,2,5490.329999999999,1,Silver (Leales)
5529,1,4259.9,3,Gold (High Ticket)
5530,2,3573.33,1,Silver (Leales)
5533,2,7057.290000000001,1,Silver (Leales)
5536,1,2117.48,0,Bronze (Casuales)
5537,1,4565.849999999999,3,Gold (High Ticket)
5542,1,6971.65,3,Gold (High Ticket)
5543,2,9112.71,2,Platinum (VIP)
5546,1,4383.65,3,Gold (High Ticket)
5552,1,3761.98,0,Bronze (Casuales)
5554,1,3855.92,0,Bronze (Casuales)
5557,3,9937.79,2,Platinum (VIP)
5558,2,9674.39,2,Platinum (VIP)
5560,1,1143.66,0,Bronze (Casuales)
5562,1,3736.84,0,Bronze (Casuales)
5563,1,2212.56,0,Bronze (Casuales)
5564,2,10189.890000000001,2,Platinum (VIP)
5566,1,878.72,0,Bronze (Casuales)
5569,1,1378.82,0,Bronze (Casuales)
5571,1,2825.0,0,Bronze (Casuales)
5572,1,1164.99,0,Bronze (Casuales)
5573,1,2318.5499999999997,0,Bronze (Casuales)
5581,2,10127.960000000001,2,Platinum (VIP)
5582,1,8126.05,3,Gold (High Ticket)
5583,2,2146.34,1,Silver (Leales)
5584,1,238.69,0,Bronze (Casuales)
5585,1,3824.82,0,Bronze (Casuales)
5591,1,1957.98,0,Bronze (Casuales)
5592,1,3890.79,0,Bronze (Casuales)
5593,2,7045.1900000000005,1,Silver (Leales)
5597,1,5362.150000000001,3,Gold (High Ticket)
5600,1,7546.799999999999,3,Gold (High Ticket)
5602,1,7383.2,3,Gold (High Ticket)
5605,1,4236.450000000001,3,Gold (High Ticket)
5609,1,5914.7699999999995,3,Gold (High Ticket)
5612,2,1683.73,1,Silver (Leales)
5616,2,8659.59,2,Platinum (VIP)
5622,1,5836.0,3,Gold (High Ticket)
5625,1,6802.36,3,Gold (High Ticket)
5631,2,4772.41,1,Silver (Leales)
5632,1,2865.18,0,Bronze (Casuales)
5633,1,6679.52,3,Gold (High Ticket)
5634,2,9357.2,2,Platinum (VIP)
5636,1,4519.65,3,Gold (High Ticket)
5637,1,6860.36,3,Gold (High Ticket)
5638,1,1981.34,0,Bronze (Casuales)
5640,1,1821.98,0,Bronze (Casuales)
5641,1,1957.77,0,Bronze (Casuales)
5644,1,917.64,0,Bronze (Casuales)
5646,1,5518.47,3,Gold (High Ticket)
5649,1,7804.68,3,Gold (High Ticket)
5653,1,3785.42,0,Bronze (Casuales)
5655,2,9064.02,2,Platinum (VIP)
5658,1,1464.98,0,Bronze (Casuales)
5661,1,9982.6,3,Gold (High Ticket)
5662,1,722.71,0,Bronze (Casuales)
5663,1,5333.37,3,Gold (High Ticket)
5664,1,3348.96,0,Bronze (Casuales)
5668,2,6406.15,1,Silver (Leales)
5669,1,6094.700000000001,3,Gold (High Ticket)
5670,2,4465.44,1,Silver (Leales)
5671,1,877.58,0,Bronze (Casuales)
5673,1,304.99,0,Bronze (Casuales)
5676,1,2317.2599999999998,0,Bronze (Casuales)
5678,1,5919.2699999999995,3,Gold (High Ticket)
5681,2,4952.030000000001,1,Silver (Leales)
5684,1,9296.75,3,Gold (High Ticket)
5685,1,475.08,0,Bronze (Casuales)
5687,2,13002.7,2,Platinum (VIP)
5689,1,709.11,0,Bronze (Casuales)
5693,2,2395.11,1,Silver (Leales)
5694,1,525.84,0,Bronze (Casuales)
5695,1,230.28,0,Bronze (Casuales)
5697,1,1458.64,0,Bronze (Casuales)
5698,1,1528.82,0,Bronze (Casuales)
5700,2,4127.599999999999,1,Silver (Leales)
5703,2,5935.09,1,Silver (Leales)
5706,2,5295.9,1,Silver (Leales)
5708,1,1187.17,0,Bronze (Casuales)
5712,4,16347.99,2,Platinum (VIP)
5715,1,8663.2,3,Gold (High Ticket)
5719,1,4519.08,3,Gold (High Ticket)
5720,2,10207.09,2,Platinum (VIP)
5722,1,1253.34,0,Bronze (Casuales)
5728,2,3150.41,1,Silver (Leales)
5729,1,2950.24,0,Bronze (Casuales)
5732,1,1469.54,0,Bronze (Casuales)
5735,1,2004.12,0,Bronze (Casuales)
5739,1,5365.28,3,Gold (High Ticket)
5740,1,519.84,0,Bronze (Casuales)
5741,1,3819.12,0,Bronze (Casuales)
5742,2,9924.74,2,Platinum (VIP)
5743,1,5623.8,3,Gold (High Ticket)
5744,1,6646.549999999999,3,Gold (High Ticket)
5745,1,6417.8,3,Gold (High Ticket)
5748,1,2149.6,0,Bronze (Casuales)
5754,1,4671.51,3,Gold (High Ticket)
5757,1,1190.83,0,Bronze (Casuales)
5758,1,1659.61,0,Bronze (Casuales)
5760,2,4395.05,1,Silver (Leales)
5762,1,2470.84,0,Bronze (Casuales)
5764,1,565.1,0,Bronze (Casuales)
5767,1,119.54,0,Bronze (Casuales)
5771,1,5475.72,3,Gold (High Ticket)
5772,1,7787.799999999999,3,Gold (High Ticket)
5773,2,7525.26,1,Silver (Leales)
5775,1,1295.26,0,Bronze (Casuales)
5777,1,5553.049999999999,3,Gold (High Ticket)
5778,1,2091.0,0,Bronze (Casuales)
5781,3,9224.84,2,Platinum (VIP)
5783,1,625.62,0,Bronze (Casuales)
5785,1,1017.05,0,Bronze (Casuales)
5786,1,1629.9,0,Bronze (Casuales)
5794,1,4441.76,3,Gold (High Ticket)
5799,1,2793.63,0,Bronze (Casuales)
5803,1,2421.81,0,Bronze (Casuales)
5806,1,1048.52,0,Bronze (Casuales)
5807,1,537.2,0,Bronze (Casuales)
5808,1,6012.150000000001,3,Gold (High Ticket)
5809,1,9772.3,3,Gold (High Ticket)
5813,2,4524.04,1,Silver (Leales)
5817,1,1580.94,0,Bronze (Casuales)
5819,2,10432.900000000001,2,Platinum (VIP)
5820,1,2920.0,0,Bronze (Casuales)
5821,1,723.54,0,Bronze (Casuales)
5825,2,7006.64,1,Silver (Leales)
5828,1,453.36,0,Bronze (Casuales)
5831,2,6904.360000000001,1,Silver (Leales)
5832,1,3982.68,0,Bronze (Casuales)
5833,2,4131.32,1,Silver (Leales)
5835,4,17956.77,2,Platinum (VIP)
5836,1,1901.93,0,Bronze (Casuales)
5837,1,4194.6,3,Gold (High Ticket)
5839,2,8798.21,2,Platinum (VIP)
5840,1,1454.7,0,Bronze (Casuales)
5842,1,5125.08,3,Gold (High Ticket)
5843,2,5543.11,1,Silver (Leales)
5844,2,9459.14,2,Platinum (VIP)
5846,1,7927.65,3,Gold (High Ticket)
5847,1,9773.85,3,Gold (High Ticket)
5850,1,2339.58,0,Bronze (Casuales)
5853,1,3295.71,0,Bronze (Casuales)
5856,1,286.44,0,Bronze (Casuales)
5861,1,8104.400000000001,3,Gold (High Ticket)
5871,1,3481.3999999999996,0,Bronze (Casuales)
5872,1,1879.06,0,Bronze (Casuales)
5873,2,1773.8,1,Silver (Leales)
5876,1,5546.79,3,Gold (High Ticket)
5877,1,5479.8,3,Gold (High Ticket)
5883,1,3046.98,0,Bronze (Casuales)
5885,1,163.47,0,Bronze (Casuales)
5888,3,17144.27,2,Platinum (VIP)
5889,1,1798.56,0,Bronze (Casuales)
5890,2,5926.57,1,Silver (Leales)
5891,1,2593.5,0,Bronze (Casuales)
5892,1,3788.78,0,Bronze (Casuales)
5895,2,4418.88,1,Silver (Leales)
5896,2,6227.46,1,Silver (Leales)
5897,1,1250.93,0,Bronze (Casuales)
5901,1,3705.54,0,Bronze (Casuales)
5902,2,1886.6299999999999,1,Silver (Leales)
5903,1,9482.050000000001,3,Gold (High Ticket)
5905,1,915.45,0,Bronze (Casuales)
5906,1,2337.75,0,Bronze (Casuales)
5908,1,306.93,0,Bronze (Casuales)
5911,2,2872.0200000000004,1,Silver (Leales)
5913,1,420.3,0,Bronze (Casuales)
5914,2,1365.99,1,Silver (Leales)
5915,2,6046.700000000001,1,Silver (Leales)
5918,1,1812.22,0,Bronze (Casuales)
5919,1,1038.02,0,Bronze (Casuales)
5920,1,4774.4,3,Gold (High Ticket)
5922,1,2656.89,0,Bronze (Casuales)
5923,2,3063.7,1,Silver (Leales)
5927,1,3162.92,0,Bronze (Casuales)
5930,1,5479.28,3,Gold (High Ticket)
5933,2,3577.61,1,Silver (Leales)
5934,2,1571.98,1,Silver (Leales)
5937,1,1856.3,0,Bronze (Casuales)
5938,1,3988.5299999999997,0,Bronze (Casuales)
5941,2,4146.09,1,Silver (Leales)
5942,1,3750.1,0,Bronze (Casuales)
5944,2,5323.88,1,Silver (Leales)
5945,1,346.89,0,Bronze (Casuales)
5947,1,3361.1400000000003,0,Bronze (Casuales)
5949,2,12055.73,2,Platinum (VIP)
5950,1,3471.75,0,Bronze (Casuales)
5951,1,1939.3000000000002,0,Bronze (Casuales)
5952,1,1279.96,0,Bronze (Casuales)
5956,1,3036.84,0,Bronze (Casuales)
5961,3,7620.71,2,Platinum (VIP)
5965,1,493.56,0,Bronze (Casuales)
5967,1,67.38,0,Bronze (Casuales)
5973,1,7621.8,3,Gold (High Ticket)
5978,2,5082.0599999999995,1,Silver (Leales)
5979,2,6255.97,1,Silver (Leales)
5982,2,2734.59,1,Silver (Leales)
5984,1,7505.8,3,Gold (High Ticket)
5986,1,6519.88,3,Gold (High Ticket)
5990,1,418.7,0,Bronze (Casuales)
5991,1,2401.9,0,Bronze (Casuales)
5992,1,671.58,0,Bronze (Casuales)
6000,1,526.8,0,Bronze (Casuales)
6003,2,1842.39,1,Silver (Leales)
6004,2,7657.2300000000005,1,Silver (Leales)
6005,1,616.8,0,Bronze (Casuales)
6008,1,5202.36,3,Gold (High Ticket)
6015,1,7723.65,3,Gold (High Ticket)
6016,1,1964.62,0,Bronze (Casuales)
6021,1,4720.7,3,Gold (High Ticket)
6023,1,5626.83,3,Gold (High Ticket)
6024,1,1327.64,0,Bronze (Casuales)
6026,2,10773.89,2,Platinum (VIP)
6031,1,1210.51,0,Bronze (Casuales)
6038,2,12561.64,2,Platinum (VIP)
6039,1,730.1,0,Bronze (Casuales)
6040,1,1410.75,0,Bronze (Casuales)
6044,1,687.12,0,Bronze (Casuales)
6049,1,1638.05,0,Bronze (Casuales)
6050,2,8216.42,1,Silver (Leales)
6051,1,797.44,0,Bronze (Casuales)
6052,1,794.05,0,Bronze (Casuales)
6053,2,7941.299999999999,1,Silver (Leales)
6055,1,2372.94,0,Bronze (Casuales)
6060,1,5993.76,3,Gold (High Ticket)
6061,1,1305.0,0,Bronze (Casuales)
6062,1,299.61,0,Bronze (Casuales)
6063,1,8543.45,3,Gold (High Ticket)
6067,3,10589.970000000001,2,Platinum (VIP)
6068,1,98.91,0,Bronze (Casuales)
6070,1,1016.28,0,Bronze (Casuales)
6072,1,2815.77,0,Bronze (Casuales)
6073,1,1426.74,0,Bronze (Casuales)
6077,1,685.3499999999999,0,Bronze (Casuales)
6080,1,5711.35,3,Gold (High Ticket)
6081,1,2390.36,0,Bronze (Casuales)
6082,1,334.01,0,Bronze (Casuales)
6083,1,1203.15,0,Bronze (Casuales)
6085,2,12879.43,2,Platinum (VIP)
6090,1,2595.05,0,Bronze (Casuales)
6091,1,381.46,0,Bronze (Casuales)
6094,1,1204.24,0,Bronze (Casuales)
6095,1,993.28,0,Bronze (Casuales)
6096,1,2979.08,0,Bronze (Casuales)
6097,1,8587.35,3,Gold (High Ticket)
6104,1,2833.54,0,Bronze (Casuales)
6105,1,2006.68,0,Bronze (Casuales)
6107,1,913.75,0,Bronze (Casuales)
6110,1,776.72,0,Bronze (Casuales)
6111,1,1222.75,0,Bronze (Casuales)
6113,2,4969.87,1,Silver (Leales)
6119,1,3788.08,0,Bronze (Casuales)
6120,2,3081.92,1,Silver (Leales)
6121,1,3718.3999999999996,0,Bronze (Casuales)
6122,1,4449.84,3,Gold (High Ticket)
6123,2,6465.18,1,Silver (Leales)
6126,1,3941.3,0,Bronze (Casuales)
6129,1,1993.01,0,Bronze (Casuales)
6131,2,10189.05,2,Platinum (VIP)
6133,1,5490.0,3,Gold (High Ticket)
6134,2,13383.04,2,Platinum (VIP)
6136,1,5754.450000000001,3,Gold (High Ticket)
6138,1,1146.65,0,Bronze (Casuales)
6139,2,7788.539999999999,1,Silver (Leales)
6140,1,2482.32,0,Bronze (Casuales)
6142,1,297.36,0,Bronze (Casuales)
6143,2,7917.58,1,Silver (Leales)
6145,1,665.38,0,Bronze (Casuales)
6147,2,3270.35,1,Silver (Leales)
6148,1,1665.6,0,Bronze (Casuales)
6150,1,304.68,0,Bronze (Casuales)
6152,2,6039.69,1,Silver (Leales)
6153,1,2580.6000000000004,0,Bronze (Casuales)
6154,1,6969.0,3,Gold (High Ticket)
6155,1,1665.6000000000001,0,Bronze (Casuales)
6161,1,92.6,0,Bronze (Casuales)
6163,1,1082.2,0,Bronze (Casuales)
6167,1,1619.95,0,Bronze (Casuales)
6168,1,929.54,0,Bronze (Casuales)
6169,1,3284.16,0,Bronze (Casuales)
6170,1,2596.8,0,Bronze (Casuales)
6171,1,3209.44,0,Bronze (Casuales)
6172,2,4020.33,1,Silver (Leales)
6175,1,4093.7699999999995,3,Gold (High Ticket)
6178,1,2626.2,0,Bronze (Casuales)
6179,1,8636.8,3,Gold (High Ticket)
6180,1,1984.0,0,Bronze (Casuales)
6182,1,1672.88,0,Bronze (Casuales)
6183,3,11486.55,2,Platinum (VIP)
6185,1,2995.36,0,Bronze (Casuales)
6188,2,3702.5699999999997,1,Silver (Leales)
6189,1,3250.8,0,Bronze (Casuales)
6191,1,4301.49,3,Gold (High Ticket)
6194,2,8987.08,2,Platinum (VIP)
6198,2,4285.4,1,Silver (Leales)
6206,1,2526.63,0,Bronze (Casuales)
6207,1,7354.6,3,Gold (High Ticket)
6210,1,1742.28,0,Bronze (Casuales)
6211,1,1924.52,0,Bronze (Casuales)
6213,2,4229.67,1,Silver (Leales)
6218,1,1594.0,0,Bronze (Casuales)
6221,2,12320.7,2,Platinum (VIP)
6222,1,1071.83,0,Bronze (Casuales)
6224,2,2396.42,1,Silver (Leales)
6225,1,4047.6000000000004,3,Gold (High Ticket)
6228,2,3610.5600000000004,1,Silver (Leales)
6231,1,1764.3000000000002,0,Bronze (Casuales)
6234,1,3022.1,0,Bronze (Casuales)
6236,2,3206.87,1,Silver (Leales)
6238,2,4787.24,1,Silver (Leales)
6241,1,6264.15,3,Gold (High Ticket)
6246,1,3884.16,0,Bronze (Casuales)
6248,1,1099.76,0,Bronze (Casuales)
6253,4,9620.31,2,Platinum (VIP)
6254,1,1265.76,0,Bronze (Casuales)
6257,1,5891.88,3,Gold (High Ticket)
6258,1,9924.85,3,Gold (High Ticket)
6260,1,430.64,0,Bronze (Casuales)
6262,2,7855.83,1,Silver (Leales)
6267,1,4473.36,3,Gold (High Ticket)
6269,2,9065.44,2,Platinum (VIP)
6272,2,8216.56,1,Silver (Leales)
6273,1,1814.44,0,Bronze (Casuales)
6276,1,795.95,0,Bronze (Casuales)
6277,2,4232.25,1,Silver (Leales)
6279,2,2585.8599999999997,1,Silver (Leales)
6280,2,6367.99,1,Silver (Leales)
6281,1,1727.88,0,Bronze (Casuales)
6285,3,15444.039999999999,2,Platinum (VIP)
6286,1,2111.48,0,Bronze (Casuales)
6289,1,2205.42,0,Bronze (Casuales)
6293,1,374.52,0,Bronze (Casuales)
6295,1,1584.2,0,Bronze (Casuales)
6296,1,404.04,0,Bronze (Casuales)
6299,1,265.08,0,Bronze (Casuales)
6301,2,9188.52,2,Platinum (VIP)
6302,1,3896.48,0,Bronze (Casuales)
6303,1,1886.2,0,Bronze (Casuales)
6304,1,5065.1,3,Gold (High Ticket)
6309,1,847.1,0,Bronze (Casuales)
6310,1,214.88,0,Bronze (Casuales)
6313,1,1708.1,0,Bronze (Casuales)
6314,2,11136.18,2,Platinum (VIP)
6315,1,2197.32,0,Bronze (Casuales)
6316,1,2688.1499999999996,0,Bronze (Casuales)
6319,1,1835.64,0,Bronze (Casuales)
6321,1,5644.38,3,Gold (High Ticket)
6325,2,4286.7699999999995,1,Silver (Leales)
6326,1,3219.56,0,Bronze (Casuales)
6327,2,7424.610000000001,1,Silver (Leales)
6328,1,4991.1900000000005,3,Gold (High Ticket)
6331,1,794.99,0,Bronze (Casuales)
6339,1,6715.12,3,Gold (High Ticket)
6340,1,3987.58,0,Bronze (Casuales)
6343,1,1208.68,0,Bronze (Casuales)
6344,1,5048.4,3,Gold (High Ticket)
6345,1,4558.12,3,Gold (High Ticket)
6347,1,8669.25,3,Gold (High Ticket)
6352,1,602.02,0,Bronze (Casuales)
6353,1,1749.13,0,Bronze (Casuales)
6355,1,7552.25,3,Gold (High Ticket)
6362,2,2523.83,1,Silver (Leales)
6363,1,2209.06,0,Bronze (Casuales)
6364,1,8768.6,3,Gold (High Ticket)
6370,1,1109.27,0,Bronze (Casuales)
6372,2,6734.469999999999,1,Silver (Leales)
6373,1,1733.34,0,Bronze (Casuales)
6374,1,6225.6,3,Gold (High Ticket)
6375,2,7794.459999999999,1,Silver (Leales)
6378,1,2526.72,0,Bronze (Casuales)
6379,1,1496.94,0,Bronze (Casuales)
6381,1,1549.35,0,Bronze (Casuales)
6383,2,7654.04,1,Silver (Leales)
6384,1,3979.52,0,Bronze (Casuales)
6399,1,2184.1,0,Bronze (Casuales)
6400,2,4022.34,1,Silver (Leales)
6401,1,6010.75,3,Gold (High Ticket)
6403,1,5715.24,3,Gold (High Ticket)
6404,1,3379.8,0,Bronze (Casuales)
6409,1,4307.68,3,Gold (High Ticket)
6410,2,6559.639999999999,1,Silver (Leales)
6411,2,9354.41,2,Platinum (VIP)
6413,1,1793.88,0,Bronze (Casuales)
6415,1,7114.0,3,Gold (High Ticket)
6416,1,1685.8000000000002,0,Bronze (Casuales)
6417,1,5935.32,3,Gold (High Ticket)
6419,1,3808.8,0,Bronze (Casuales)
6420,1,3066.4,0,Bronze (Casuales)
6421,2,10654.68,2,Platinum (VIP)
6422,1,1883.52,0,Bronze (Casuales)
6424,2,3166.65,1,Silver (Leales)
6425,2,6000.44,1,Silver (Leales)
6427,2,13560.16,2,Platinum (VIP)
6428,1,6290.88,3,Gold (High Ticket)
6431,1,6109.15,3,Gold (High Ticket)
6432,3,10158.35,2,Platinum (VIP)
6434,1,462.6,0,Bronze (Casuales)
6435,2,5105.09,1,Silver (Leales)
6437,1,3963.95,0,Bronze (Casuales)
6438,1,1245.1,0,Bronze (Casuales)
6439,2,3692.08,1,Silver (Leales)
6442,1,6213.3,3,Gold (High Ticket)
6443,1,1646.28,0,Bronze (Casuales)
6446,1,506.70000000000005,0,Bronze (Casuales)
6447,1,290.48,0,Bronze (Casuales)
6449,1,9041.849999999999,3,Gold (High Ticket)
6455,1,1726.05,0,Bronze (Casuales)
6456,2,2781.42,1,Silver (Leales)
6460,1,1869.01,0,Bronze (Casuales)
6461,1,1667.38,0,Bronze (Casuales)
6464,2,1699.96,1,Silver (Leales)
6482,1,491.37,0,Bronze (Casuales)
6483,1,5164.76,3,Gold (High Ticket)
6484,1,5256.64,3,Gold (High Ticket)
6488,2,8919.49,2,Platinum (VIP)
6489,1,263.96,0,Bronze (Casuales)
6491,1,2130.28,0,Bronze (Casuales)
6493,1,191.94,0,Bronze (Casuales)
6499,1,1286.67,0,Bronze (Casuales)
6500,1,779.52,0,Bronze (Casuales)
6502,1,5804.64,3,Gold (High Ticket)
6507,1,1107.2,0,Bronze (Casuales)
6509,1,378.24,0,Bronze (Casuales)
6511,2,8271.58,2,Platinum (VIP)
6514,2,2886.4700000000003,1,Silver (Leales)
6517,1,1961.91,0,Bronze (Casuales)
6523,1,3648.55,0,Bronze (Casuales)
6527,1,7268.4,3,Gold (High Ticket)
6529,2,3571.4799999999996,1,Silver (Leales)
6530,1,699.49,0,Bronze (Casuales)
6531,1,2627.6,0,Bronze (Casuales)
6533,1,293.83,0,Bronze (Casuales)
6535,2,2675.0299999999997,1,Silver (Leales)
6536,2,1801.8600000000001,1,Silver (Leales)
6539,1,2443.76,0,Bronze (Casuales)
6542,1,3612.74,0,Bronze (Casuales)
6543,1,5705.37,3,Gold (High Ticket)
6544,2,6154.07,1,Silver (Leales)
6546,2,3953.9300000000003,1,Silver (Leales)
6549,1,4581.42,3,Gold (High Ticket)
6553,1,4914.93,3,Gold (High Ticket)
6554,1,1632.6,0,Bronze (Casuales)
6555,1,802.51,0,Bronze (Casuales)
6559,1,1328.74,0,Bronze (Casuales)
6562,1,5518.4,3,Gold (High Ticket)
6565,1,492.09,0,Bronze (Casuales)
6567,1,2759.52,0,Bronze (Casuales)
6568,1,2607.1,0,Bronze (Casuales)
6570,1,772.86,0,Bronze (Casuales)
6573,2,6180.25,1,Silver (Leales)
6574,1,2695.0,0,Bronze (Casuales)
6576,1,6482.04,3,Gold (High Ticket)
6580,1,975.02,0,Bronze (Casuales)
6582,2,6893.74,1,Silver (Leales)
6584,1,2631.72,0,Bronze (Casuales)
6585,1,116.08,0,Bronze (Casuales)
6590,1,3636.54,0,Bronze (Casuales)
6592,1,1406.96,0,Bronze (Casuales)
6598,1,483.84,0,Bronze (Casuales)
6600,1,5921.44,3,Gold (High Ticket)
6601,1,3449.26,0,Bronze (Casuales)
6603,1,1804.12,0,Bronze (Casuales)
6608,1,9488.099999999999,3,Gold (High Ticket)
6614,2,6261.09,1,Silver (Leales)
6615,2,7342.400000000001,1,Silver (Leales)
6617,2,9856.36,2,Platinum (VIP)
6620,2,2977.7799999999997,1,Silver (Leales)
6621,1,4186.59,3,Gold (High Ticket)
6622,1,1369.1100000000001,0,Bronze (Casuales)
6626,1,8960.85,3,Gold (High Ticket)
6629,2,8321.369999999999,2,Platinum (VIP)
6631,1,6847.799999999999,3,Gold (High Ticket)
6632,2,1446.8400000000001,1,Silver (Leales)
6633,2,4500.46,1,Silver (Leales)
6634,1,3554.0499999999997,0,Bronze (Casuales)
6635,1,6462.95,3,Gold (High Ticket)
6636,1,301.16,0,Bronze (Casuales)
6638,1,3212.79,0,Bronze (Casuales)
6640,1,7019.349999999999,3,Gold (High Ticket)
6641,2,8327.19,2,Platinum (VIP)
6642,1,388.04999999999995,0,Bronze (Casuales)
6644,2,11252.35,2,Platinum (VIP)
6649,1,3469.0,0,Bronze (Casuales)
6651,1,3615.04,0,Bronze (Casuales)
6653,1,3566.8,0,Bronze (Casuales)
6654,2,5683.42,1,Silver (Leales)
6655,1,1220.97,0,Bronze (Casuales)
6657,1,1086.21,0,Bronze (Casuales)
6658,1,8722.8,3,Gold (High Ticket)
6661,1,871.9,0,Bronze (Casuales)
6663,1,4711.4,3,Gold (High Ticket)
6664,1,2156.18,0,Bronze (Casuales)
6666,1,938.4,0,Bronze (Casuales)
6668,1,5247.8,3,Gold (High Ticket)
6669,1,5972.72,3,Gold (High Ticket)
6671,1,285.7,0,Bronze (Casuales)
6674,1,1781.82,0,Bronze (Casuales)
6675,1,3825.92,0,Bronze (Casuales)
6680,1,2554.8,0,Bronze (Casuales)
6682,1,2293.38,0,Bronze (Casuales)
6688,2,1085.1599999999999,1,Silver (Leales)
6689,1,5660.52,3,Gold (High Ticket)
6690,1,1849.46,0,Bronze (Casuales)
6692,1,1231.9499999999998,0,Bronze (Casuales)
6693,1,2997.81,0,Bronze (Casuales)
6696,1,425.56,0,Bronze (Casuales)
6697,1,2223.04,0,Bronze (Casuales)
6700,2,7938.82,1,Silver (Leales)
6703,1,3183.28,0,Bronze (Casuales)
6706,1,5854.83,3,Gold (High Ticket)
6707,1,2718.25,0,Bronze (Casuales)
6711,1,2564.5,0,Bronze (Casuales)
6713,1,1804.04,0,Bronze (Casuales)
6714,1,1913.72,0,Bronze (Casuales)
6718,1,3908.25,0,Bronze (Casuales)
6724,2,9763.92,2,Platinum (VIP)
6727,1,305.94,0,Bronze (Casuales)
6728,1,2899.23,0,Bronze (Casuales)
